Drug 0
        IC50  Label
18  1.420694      1
19  1.433896      1
20  1.496778      1
21  1.553316      1
22  1.665995      1
23  1.669912      1
24  1.686222      1
25  1.798277      1
26  1.821528      1
27  1.822326      1
28  1.828522      1
29  1.831198      1
30  1.832460      1
31  1.845289      1
32  1.891081      1
33  1.940762      1
34  1.966547      1
35  2.155044      1
36  2.501775      1
37  2.516015      1
38  2.550116      1
39  2.854587      1
40  2.857880      1
41  3.020034      1
42  3.050475      1
Drug 194
        IC50  Label
0   0.000000      0
1   0.734275      0
2   0.795621      0
3   1.024513      0
4   1.200891      0
5   1.570052      0
6   1.963070      0
7   1.967815      0
8   2.107736      0
9   2.260763      1
10  2.366464      1
11  2.436125      1
12  2.516624      1
13  2.597355      1
14  2.610442      1
15  2.628234      1
16  2.648116      1
17  2.781791      1
18  2.792911      1
19  2.882259      1
20  2.885423      1
21  2.968540      1
22  2.974120      1
23  3.021574      1
24  3.042122      1
25  3.052642      1
26  3.108078      1
27  3.180741      1
28  3.222104      1
29  3.352841      1
30  3.353617      1
31  3.376526      1
32  3.406957      1
33  3.447215      1
34  3.470698      1
35  3.487001      1
36  3.530983      1
37  3.598144      1
38  3.659285      1
39  3.917660      1
40  4.117287      1
41  4.341931      1
42  4.975077      1
Drug 195
        IC50  Label
0  -3.945388      0
1  -3.705327      0
2  -3.657594      0
3  -3.265058      0
4  -3.155501      0
5  -3.132909      0
6  -3.128735      0
7  -3.085515      0
8  -3.046513      0
9  -3.038825      0
10 -2.802141      0
11 -2.789948      0
12 -2.721390      0
13 -2.721064      0
14 -2.592005      0
15 -2.514881      0
16 -2.442690      0
17 -2.432074      0
18 -2.429158      0
19 -2.426545      0
20 -2.404259      0
21 -2.303465      0
22 -2.244298      0
23 -2.227328      0
24 -2.223982      0
25 -2.223105      0
26 -1.869112      1
27 -1.756250      1
28 -1.716315      1
29 -1.641125      1
30 -1.633037      1
31 -1.566545      1
32 -1.546334      1
33 -1.528643      1
34 -1.495145      1
35 -1.489420      1
36 -1.369073      1
37 -0.897598      1
38 -0.892631      1
39 -0.882037      1
40 -0.863845      1
41 -0.232814      1
42  0.000000      1
Drug 196
        IC50  Label
0  -1.629912      0
1  -1.220305      0
2  -0.784279      0
3  -0.566941      0
4  -0.284259      0
5  -0.258255      0
6  -0.124152      0
7   0.000000      0
8   0.129865      0
9   0.484729      0
10  0.565343      0
11  0.580981      0
12  0.588649      0
13  0.762204      0
14  0.903123      0
15  0.944726      0
16  0.949836      0
17  0.982115      0
18  1.110635      0
19  1.149131      0
20  1.156335      0
21  1.247005      0
22  1.421294      1
23  1.472859      1
24  1.536831      1
25  1.595616      1
26  1.659058      1
27  1.979497      1
28  1.987233      1
29  2.090643      1
30  2.133908      1
31  2.181634      1
32  2.314464      1
33  2.418971      1
34  2.423472      1
35  2.496269      1
36  2.534675      1
37  2.592476      1
38  2.615637      1
39  2.938900      1
40  3.151547      1
41  3.366922      1
42  4.165199      1
Drug 197
        IC50  Label
0  -2.065763      0
1  -1.578146      0
2  -1.459242      0
3  -1.404541      0
4  -1.253671      0
5  -1.047869      0
6  -0.860940      0
7  -0.772465      0
8  -0.721116      0
9  -0.620045      0
10 -0.454943      0
11 -0.385981      0
12 -0.325591      0
13 -0.249146      0
14 -0.202994      0
15 -0.166912      0
16 -0.147640      0
17 -0.136701      0
18  0.000000      1
19  0.049765      1
20  0.052923      1
21  0.056672      1
22  0.084981      1
23  0.110848      1
24  0.254990      1
25  0.256610      1
26  0.257422      1
27  0.273267      1
28  0.312584      1
29  0.463185      1
30  0.547020      1
31  0.636028      1
32  0.666401      1
33  0.704375      1
34  0.818342      1
35  0.880263      1
36  0.991530      1
37  1.014922      1
38  1.034457      1
39  1.343430      1
40  1.381865      1
41  2.045223      1
42  2.293678      1
Drug 198
        IC50  Label
0  -5.704956      0
1  -4.172252      0
2  -2.617469      0
3  -2.486603      0
4  -2.058547      0
5  -1.988372      0
6  -1.951766      0
7  -1.769833      0
8  -1.563923      0
9  -1.312615      0
10 -1.295945      0
11 -1.081993      0
12 -0.967695      0
13 -0.578956      1
14 -0.543339      1
15 -0.537625      1
16 -0.536512      1
17 -0.478005      1
18 -0.413078      1
19 -0.302794      1
20 -0.246425      1
21 -0.231204      1
22 -0.222560      1
23  0.000000      1
24  0.013377      1
25  0.110679      1
26  0.127457      1
27  0.176155      1
28  0.232820      1
29  0.698121      1
30  0.751203      1
31  0.804730      1
32  0.834903      1
33  1.059197      1
34  1.169274      1
35  1.324433      1
36  1.370302      1
37  1.400637      1
38  1.482380      1
39  1.893057      1
40  1.924389      1
41  2.083251      1
42  2.408612      1
Drug 199
         IC50  Label
0    0.000000      0
1    5.245158      0
2    5.398496      0
3    5.496950      0
4    5.744526      0
5    6.144380      0
6    6.356385      0
7    6.479598      0
8    6.545857      0
9    6.599183      0
10   6.686801      0
11   6.712822      0
12   6.733672      0
13   7.086926      0
14   7.110512      0
15   7.117109      0
16   7.224606      0
17   7.272557      0
18   7.280164      0
19   7.385097      0
20   7.410550      0
21   7.425923      0
22   7.446940      0
23   7.452440      0
24   7.505661      0
25   7.688379      0
26   7.793849      0
27   7.805927      0
28   7.849978      0
29   7.902158      0
30   8.003472      0
31   8.236142      1
32   8.889763      1
33   8.944833      1
34   9.027364      1
35   9.110210      1
36   9.179100      1
37   9.192045      1
38   9.226187      1
39   9.423400      1
40  10.094753      1
41  10.476091      1
42  11.427978      1
Drug 200
        IC50  Label
0   0.000000      0
1   1.755360      0
2   2.011709      0
3   2.335241      0
4   2.453498      0
5   2.489689      0
6   2.512215      0
7   2.591386      0
8   2.615885      0
9   2.808433      0
10  2.814561      0
11  2.877054      0
12  2.912576      0
13  3.403775      0
14  3.413325      0
15  3.708794      1
16  3.792885      1
17  3.821927      1
18  3.893172      1
19  4.208394      1
20  4.229809      1
21  4.250399      1
22  4.319965      1
23  4.357770      1
24  4.394096      1
25  4.447812      1
26  4.507808      1
27  4.509639      1
28  4.588209      1
29  4.596423      1
30  4.608966      1
31  4.663379      1
32  4.678250      1
33  5.035765      1
34  5.063419      1
35  5.130739      1
36  5.159597      1
37  5.243246      1
38  5.476998      1
39  5.487980      1
40  5.609794      1
41  5.759617      1
42  5.879653      1
Drug 201
        IC50  Label
0  -3.068673      1
1   0.000000      1
2   0.159994      1
3   0.226827      1
4   0.324655      1
5   0.757705      1
6   0.969620      1
7   1.208173      1
8   1.252088      1
9   1.295966      1
10  1.637065      1
11  1.676126      1
12  1.710493      1
13  2.025495      0
14  2.064652      0
15  2.175161      0
16  2.246649      0
17  2.247899      0
18  2.253019      0
19  2.286524      0
20  2.308769      0
21  2.457572      0
22  2.579432      0
23  2.629019      0
24  2.729722      0
25  2.781486      0
26  2.881705      0
27  2.904582      0
28  3.229515      0
29  3.300162      0
30  3.510112      0
31  3.657289      0
32  3.690994      0
33  3.735360      0
34  3.846744      0
35  4.015701      0
36  4.020655      0
37  4.100374      0
38  4.580163      0
39  4.584542      0
40  4.655122      0
41  4.701070      0
42  5.023067      0
Drug 202
        IC50  Label
0  -1.991689      1
1   0.000000      1
2   1.245701      1
3   1.417166      1
4   1.488465      1
5   1.886175      1
6   1.970986      1
7   2.126584      1
8   2.361759      0
9   2.458413      0
10  2.611736      0
11  2.617420      0
12  2.676992      0
13  2.753834      0
14  2.787536      0
15  2.853917      0
16  2.968502      0
17  3.007111      0
18  3.012349      0
19  3.122363      0
20  3.164951      0
21  3.175033      0
22  3.203268      0
23  3.292040      0
24  3.295985      0
25  3.395788      0
26  3.409918      0
27  3.428073      0
28  3.537881      0
29  3.602722      0
30  3.754037      0
31  3.781467      0
32  3.857466      0
33  3.962318      0
34  4.021057      0
35  4.230546      0
36  4.352849      0
37  4.462912      0
38  4.534155      0
39  4.944285      0
40  5.166616      0
41  5.279098      0
42  5.322402      0
Drug 203
        IC50  Label
0   0.000000      0
1   2.053797      0
2   2.424403      0
3   2.574152      0
4   2.749572      0
5   2.894018      0
6   3.341751      0
7   3.470843      0
8   3.489578      0
9   3.530547      0
10  3.803144      1
11  3.953325      1
12  4.004366      1
13  4.017248      1
14  4.191653      1
15  4.277054      1
16  4.286397      1
17  4.340727      1
18  4.348028      1
19  4.407907      1
20  4.472042      1
21  4.484989      1
22  4.549230      1
23  4.566562      1
24  4.675387      1
25  4.741147      1
26  4.781338      1
27  4.798581      1
28  4.884352      1
29  4.997014      1
30  5.060236      1
31  5.083830      1
32  5.098320      1
33  5.103329      1
34  5.128770      1
35  5.135078      1
36  5.222958      1
37  5.248738      1
38  5.332518      1
39  5.455853      1
40  5.554381      1
41  5.794290      1
42  5.879653      1
Drug 204
        IC50  Label
0  -4.042762      1
1  -3.901152      1
2  -3.632921      1
3  -3.564062      1
4  -3.505197      1
5  -3.147571      1
6  -3.036094      1
7  -2.910944      1
8  -2.868400      1
9  -2.859838      1
10 -2.716886      1
11 -2.715029      1
12 -2.401147      1
13 -2.356670      1
14 -2.311737      1
15 -2.267548      1
16 -2.095900      1
17 -2.054600      1
18 -2.021496      1
19 -2.012491      1
20 -1.954861      1
21 -1.871759      1
22 -1.670719      1
23 -1.668227      1
24 -1.570501      1
25 -1.376645      0
26 -1.277844      0
27 -1.261573      0
28 -1.172791      0
29 -1.167631      0
30 -1.019614      0
31 -0.801271      0
32 -0.703485      0
33 -0.639929      0
34 -0.549646      0
35  0.000000      0
36  0.182921      0
37  0.233880      0
38  0.339450      0
39  0.687307      0
40  0.912745      0
41  1.177493      0
42  1.451619      0
Drug 205
        IC50  Label
0   0.000000      0
1   1.904346      0
2   2.609065      0
3   2.777539      0
4   3.001991      0
5   3.216069      0
6   3.656047      0
7   3.669713      0
8   3.723394      0
9   3.875313      1
10  4.052662      1
11  4.116967      1
12  4.270219      1
13  4.399682      1
14  4.416426      1
15  4.583251      1
16  4.598145      1
17  4.647387      1
18  4.648378      1
19  4.694202      1
20  4.697263      1
21  4.701431      1
22  4.708798      1
23  4.724005      1
24  4.734139      1
25  4.770400      1
26  4.779451      1
27  4.903945      1
28  4.943129      1
29  4.979725      1
30  5.137902      1
31  5.261733      1
32  5.300326      1
33  5.308559      1
34  5.365982      1
35  5.444927      1
36  5.504210      1
37  5.552988      1
38  5.563018      1
39  5.609794      1
40  5.810917      1
41  5.819851      1
42  5.908540      1
Drug 206
        IC50  Label
0  -0.457049      1
1   0.000000      1
2   2.882126      0
3   3.012324      0
4   3.050205      0
5   3.118583      0
6   3.251779      0
7   3.252403      0
8   3.338306      0
9   3.346959      0
10  3.403880      0
11  3.415135      0
12  3.486406      0
13  3.524918      0
14  3.616478      0
15  3.637341      0
16  3.732168      0
17  3.766548      0
18  3.966902      0
19  3.968028      0
20  3.982305      0
21  4.038066      0
22  4.180248      0
23  4.238534      0
24  4.269132      0
25  4.274598      0
26  4.285200      0
27  4.330614      0
28  4.398264      0
29  4.404427      0
30  4.406264      0
31  4.477383      0
32  4.502111      0
33  4.562742      0
34  4.566788      0
35  4.590285      0
36  4.811063      0
37  4.885745      0
38  4.916647      0
39  5.104593      0
40  5.157172      0
41  5.322619      0
42  6.333998      0
Drug 207
        IC50  Label
0  -2.152627      0
1  -1.189872      0
2  -1.122980      0
3  -0.971563      0
4  -0.566452      0
5  -0.545333      0
6  -0.544763      0
7  -0.357332      0
8  -0.318664      0
9  -0.295357      0
10 -0.239302      0
11  0.000000      0
12  0.451733      0
13  0.751380      0
14  0.754570      0
15  0.889458      0
16  1.111107      1
17  1.207177      1
18  1.291771      1
19  1.356198      1
20  1.406476      1
21  1.507246      1
22  1.510862      1
23  1.689402      1
24  1.695474      1
25  1.730667      1
26  1.736590      1
27  1.870747      1
28  2.086217      1
29  2.093722      1
30  2.132672      1
31  2.257674      1
32  2.290544      1
33  2.625589      1
34  2.986587      1
35  3.016818      1
36  3.140281      1
37  3.151197      1
38  3.754616      1
39  3.909751      1
40  4.056795      1
41  4.212479      1
42  4.234850      1
Drug 208
        IC50  Label
0  -0.037498      0
1   0.000000      0
2   0.187503      0
3   0.335080      0
4   0.398061      0
5   0.563056      0
6   0.736405      0
7   1.124758      0
8   1.194958      0
9   1.732396      0
10  1.849501      0
11  1.881867      0
12  2.125334      0
13  2.165124      0
14  2.249360      0
15  2.454971      1
16  2.568734      1
17  2.711601      1
18  2.768309      1
19  2.815553      1
20  2.921748      1
21  2.926784      1
22  3.013129      1
23  3.150757      1
24  3.268090      1
25  3.285065      1
26  3.289634      1
27  3.410566      1
28  3.470862      1
29  3.600866      1
30  3.672414      1
31  3.940825      1
32  4.010754      1
33  4.078938      1
34  4.155152      1
35  4.173225      1
36  4.188253      1
37  4.278308      1
38  4.399261      1
39  4.427370      1
40  4.484216      1
41  4.608763      1
42  4.949280      1
Drug 209
        IC50  Label
0   0.000000      1
1   1.030223      1
2   1.144875      1
3   1.377238      1
4   1.856107      1
5   1.991434      1
6   2.236050      1
7   2.454812      1
8   2.603273      1
9   2.608428      1
10  2.700076      1
11  2.747750      1
12  2.808105      1
13  2.870975      1
14  2.999430      0
15  3.026320      0
16  3.102471      0
17  3.176425      0
18  3.285440      0
19  3.440230      0
20  3.464542      0
21  3.484443      0
22  3.525133      0
23  3.570854      0
24  3.700672      0
25  3.736568      0
26  3.847504      0
27  3.871579      0
28  4.010753      0
29  4.040310      0
30  4.140230      0
31  4.159882      0
32  4.174237      0
33  4.217242      0
34  4.221612      0
35  4.224651      0
36  4.240978      0
37  4.282518      0
38  4.394458      0
39  4.425886      0
40  4.693503      0
